Postcode,Postcode Latitude,Postcode Longtitude,Venue,Venue Category,Venue Latitude,Venue Longitude
M5J,43.6408157,-79.38175229999997,Natrel Pond/Rink,Skating Rink,43.6384313677662,-79.38252754335107
M5J,43.6408157,-79.38175229999997,Delta Hotels by Marriott Toronto,Hotel,43.6428819,-79.3839491
M5J,43.6408157,-79.38175229999997,Real Sports Bar & Grill,Sports Bar,43.64255846521551,-79.37996506690979
M5J,43.6408157,-79.38175229999997,Evviva Restaurant,Deli / Bodega,43.64157991761808,-79.38345644030795
M5J,43.6408157,-79.38175229999997,Sharetea-Waterfront,Bubble Tea Shop,43.640175967763966,-79.37960567018246
M5J,43.6408157,-79.38175229999997,Maple Leaf Square,Plaza,43.64292522840183,-79.38089182467687
M5J,43.6408157,-79.38175229999997,e11even,New American Restaurant,43.64242558687748,-79.38144094115985
M5J,43.6408157,-79.38175229999997,Boxcar Social,Café,43.63831906511549,-79.38246311921247
M5J,43.6408157,-79.38175229999997,Lick It Gelato,Ice Cream Shop,43.63925633222479,-79.38464951914256
M5J,43.6408157,-79.38175229999997,Harbour Square Park,Park,43.63925269130776,-79.37839547902978
M5J,43.6408157,-79.38175229999997,Le Germain Hotel Toronto Maple Leaf Square,Hotel,43.64312502979691,-79.38091770864038
M5J,43.6408157,-79.38175229999997,Aroma Espresso Bar,Café,43.6423209103846,-79.38374932648954
M5J,43.6408157,-79.38175229999997,Taverna Mercatto,Italian Restaurant,43.64262514139939,-79.38325673989138
M5J,43.6408157,-79.38175229999997,SOCO Kitchen+Bar,Bistro,43.64280448399251,-79.38392149415381
M5J,43.6408157,-79.38175229999997,The Power Plant,Art Gallery,43.63827200397285,-79.38199390946676
M5J,43.6408157,-79.38175229999997,Miku,Japanese Restaurant,43.64137436,-79.37753063
M5J,43.6408157,-79.38175229999997,Pearl Harbourfront,Chinese Restaurant,43.63815654013541,-79.38068763743328
M5J,43.6408157,-79.38175229999997,TELUS Store,Office,43.64331243103257,-79.38099939294844
M5J,43.6408157,-79.38175229999997,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
M5J,43.6408157,-79.38175229999997,Fleck Dance Theater,Dance Studio,43.638300366812686,-79.3804699399247
M5J,43.6408157,-79.38175229999997,Ripley's Aquarium of Canada,Aquarium,43.642104321965796,-79.38625159146146
M5J,43.6408157,-79.38175229999997,Air Canada Club,Lounge,43.643224100030416,-79.37915938219528
M5J,43.6408157,-79.38175229999997,Union Pearson Express,Train Station,43.64436200658875,-79.38319927907953
M5J,43.6408157,-79.38175229999997,Steam Whistle Brewing,Brewery,43.641751628677554,-79.38708862583252
M5J,43.6408157,-79.38175229999997,Ray Bay,Aquarium,43.642323,-79.38593
M5J,43.6408157,-79.38175229999997,PawsWay,Event Space,43.63859915782706,-79.38499178154079
M5J,43.6408157,-79.38175229999997,Booster Juice,Smoothie Shop,43.64322536,-79.3812383
M5J,43.6408157,-79.38175229999997,Rogers Centre,Baseball Stadium,43.64175329733295,-79.38714957057036
M5J,43.6408157,-79.38175229999997,Corks,Bar,43.64249338656422,-79.38154042927468
M5J,43.6408157,-79.38175229999997,Sky Pod,Scenic Lookout,43.64256148814412,-79.38703777833165
M5J,43.6408157,-79.38175229999997,CN Tower,Monument / Landmark,43.642535570189125,-79.38718187733883
M5J,43.6408157,-79.38175229999997,Amsterdam Brewhouse,Brewery,43.63812210550607,-79.38480300808894
M5J,43.6408157,-79.38175229999997,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
M5J,43.6408157,-79.38175229999997,Panago,Pizza Place,43.64251764051932,-79.38359138522554
M5J,43.6408157,-79.38175229999997,Joe Bird,Fried Chicken Joint,43.6382035241723,-79.38035466343936
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.643416968242754,-79.38089063422369
M5J,43.6408157,-79.38175229999997,Balzac's Coffee,Coffee Shop,43.644372584148364,-79.38306470027423
M5J,43.6408157,-79.38175229999997,Toronto Railway Heritage Centre,History Museum,43.64130010529897,-79.38588431405732
M5J,43.6408157,-79.38175229999997,The Rec Room,Bar,43.641109851662456,-79.38676279808568
M5J,43.6408157,-79.38175229999997,WVRST,Beer Bar,43.644895,-79.382196
M5J,43.6408157,-79.38175229999997,360 Restaurant,Wine Bar,43.642537317144566,-79.38704201569328
M5J,43.6408157,-79.38175229999997,Harbour Sixty Steakhouse,Steakhouse,43.64222021431867,-79.37794459004243
M5J,43.6408157,-79.38175229999997,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
M5J,43.6408157,-79.38175229999997,McCafé,Café,43.644490691919735,-79.38110912246584
M5J,43.6408157,-79.38175229999997,Harbourfront Wavedecks,Scenic Lookout,43.6389104293985,-79.38485064893273
M5J,43.6408157,-79.38175229999997,Lavazza Espression,Coffee Shop,43.63953746292591,-79.38176322686563
M5J,43.6408157,-79.38175229999997,Gonoe Sushi Japanese Restaurant,Sushi Restaurant,43.63901430970685,-79.38591360078077
M5J,43.6408157,-79.38175229999997,Indian Roti House,Indian Restaurant,43.63906038875002,-79.38542224544638
M5J,43.6408157,-79.38175229999997,Dangerous Lagoon,Aquarium,43.64233,-79.385925
M5J,43.6408157,-79.38175229999997,InterContinental Toronto Centre,Hotel,43.6441772,-79.3854425
M5J,43.6408157,-79.38175229999997,Enwave Theatre,Theater,43.63863608843057,-79.38229942602973
M5J,43.6408157,-79.38175229999997,World Café at Harbourfront Centre,Café,43.63834730048568,-79.383045755058
M5J,43.6408157,-79.38175229999997,Canadian Waters,Aquarium,43.642277,-79.38588
M5J,43.6408157,-79.38175229999997,Tim Hortons,Coffee Shop,43.6387035,-79.3862146
M5J,43.6408157,-79.38175229999997,Subway,Sandwich Place,43.63946501862797,-79.38353346795704
M5J,43.6408157,-79.38175229999997,Pie Bar,Pizza Place,43.63817355603517,-79.38054644461133
M5J,43.6408157,-79.38175229999997,Kupfert & Kim,Vegetarian / Vegan Restaurant,43.64117858582677,-79.37814448224783
M5J,43.6408157,-79.38175229999997,Sushi Shop,Restaurant,43.64326409734469,-79.38117413882074
M5J,43.6408157,-79.38175229999997,Labatt Breweries of Canada,Brewery,43.63828189167837,-79.38037771487727
M5J,43.6408157,-79.38175229999997,Toronto Railway Museum,History Museum,43.641371,-79.386051
M5J,43.6408157,-79.38175229999997,Kellys Landing,Restaurant,43.64500578241027,-79.3826604817129
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.63989328320199,-79.38100232755777
M5J,43.6408157,-79.38175229999997,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.644580752794965,-79.38167197782931
M5J,43.6408157,-79.38175229999997,Glass Floor,Scenic Lookout,43.642643117348996,-79.38694780301735
M5J,43.6408157,-79.38175229999997,Aroma Espresso Bar,Coffee Shop,43.64074017304165,-79.37847790115718
M5J,43.6408157,-79.38175229999997,Radisson Admiral Hotel Toronto-Harbourfront,Hotel,43.638701517346064,-79.38574102586699
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.64265659071355,-79.3833577475679
M5J,43.6408157,-79.38175229999997,"The Westin Harbour Castle, Toronto",Hotel,43.64121139206991,-79.37574863433838
M5J,43.6408157,-79.38175229999997,Uncle Tetsu's Japanese Cheesecake,Bakery,43.64442750617172,-79.38131123056226
M5J,43.6408157,-79.38175229999997,The Chartroom Bar & Lounge,Hotel Bar,43.640485908474695,-79.37604353917551
M5J,43.6408157,-79.38175229999997,Toronto Blue Jays Box Office,Baseball Stadium,43.64241616569043,-79.38586232130253
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.64510181136508,-79.38360972232998
M5J,43.6408157,-79.38175229999997,Dollarama,Discount Store,43.641765,-79.379589
M5J,43.6408157,-79.38175229999997,Rainbow Reef,Aquarium,43.64226,-79.385994
M5J,43.6408157,-79.38175229999997,Aria Ristorante,Italian Restaurant,43.64329880302282,-79.38103414760897
M5J,43.6408157,-79.38175229999997,Buster's Sea Cove,Seafood Restaurant,43.642636994917666,-79.38337001427526
M5J,43.6408157,-79.38175229999997,Tim Hortons,Coffee Shop,43.63882773618699,-79.38037276268005
M5J,43.6408157,-79.38175229999997,Redpath Stage,Music Venue,43.63876358449261,-79.38331731184844
M5J,43.6408157,-79.38175229999997,Iron Rose Tea Gallery,Tea Room,43.6400591104487,-79.38315167425998
M5J,43.6408157,-79.38175229999997,WestJet Stage,Music Venue,43.63802210524934,-79.38353594515505
M5J,43.6408157,-79.38175229999997,Piazza Manna,Italian Restaurant,43.641460067165184,-79.37771914472566
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.64116976526963,-79.37815858466746
M5J,43.6408157,-79.38175229999997,Starbucks,Coffee Shop,43.64099011203675,-79.37626361846924
M5J,43.6408157,-79.38175229999997,Lucky Clover Sports Pub,Sports Bar,43.641136939105614,-79.38335124348639
M5J,43.6408157,-79.38175229999997,Popeyes Louisiana Chicken,Fried Chicken Joint,43.639864,-79.381136
M5J,43.6408157,-79.38175229999997,TD Canada Trust,Bank,43.64219452552069,-79.38084349036222
M5J,43.6408157,-79.38175229999997,Jays Shop Stadium Edition,Sporting Goods Shop,43.64172087102789,-79.38712659895614
M5J,43.6408157,-79.38175229999997,A&W,Fast Food Restaurant,43.64136651819956,-79.37794165160912
M5J,43.6408157,-79.38175229999997,Pizza Pizza,Pizza Place,43.63969347230513,-79.38179969787598
M5J,43.6408157,-79.38175229999997,Maple Leaf Cinema,Indie Movie Theater,43.64222083877541,-79.38764371750614
M5J,43.6408157,-79.38175229999997,Thai Express,Restaurant,43.642641719286054,-79.38337455637549
M5K,43.6471768,-79.38157640000001,Canoe,Restaurant,43.647452066183476,-79.38132001815676
M5K,43.6471768,-79.38157640000001,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526
M5K,43.6471768,-79.38157640000001,The Fairmont Royal York,Hotel,43.64544914616651,-79.3815076529019
M5K,43.6471768,-79.38157640000001,Maman,Café,43.64830873804684,-79.38225333898805
M5K,43.6471768,-79.38157640000001,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
M5K,43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918
M5K,43.6471768,-79.38157640000001,King Taps,Gastropub,43.648475974183,-79.38205778358744
M5K,43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,Japanese Restaurant,43.64710349021134,-79.37938978621831
M5K,43.6471768,-79.38157640000001,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462
M5K,43.6471768,-79.38157640000001,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551
M5K,43.6471768,-79.38157640000001,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
M5K,43.6471768,-79.38157640000001,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033
M5K,43.6471768,-79.38157640000001,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
M5K,43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.646935797838935,-79.38442766632808
M5K,43.6471768,-79.38157640000001,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
M5K,43.6471768,-79.38157640000001,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869
M5K,43.6471768,-79.38157640000001,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
M5K,43.6471768,-79.38157640000001,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
M5K,43.6471768,-79.38157640000001,WVRST,Beer Bar,43.644895,-79.382196
M5K,43.6471768,-79.38157640000001,Earls Kitchen & Bar,Bar,43.647945662980305,-79.3837058277153
M5K,43.6471768,-79.38157640000001,Union Pearson Express,Train Station,43.64436200658875,-79.38319927907953
M5K,43.6471768,-79.38157640000001,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
M5K,43.6471768,-79.38157640000001,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
M5K,43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681
M5K,43.6471768,-79.38157640000001,Pizzeria Libretto,Pizza Place,43.64833354686235,-79.38511050184168
M5K,43.6471768,-79.38157640000001,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
M5K,43.6471768,-79.38157640000001,Roy Thomson Hall,Concert Hall,43.6465886970634,-79.38597899374354
M5K,43.6471768,-79.38157640000001,DAVIDsTEA,Tea Room,43.646657736285796,-79.37764102856944
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.646957445443654,-79.37826461143065
M5K,43.6471768,-79.38157640000001,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
M5K,43.6471768,-79.38157640000001,Library Bar,Hotel Bar,43.64550019136729,-79.38160166851243
M5K,43.6471768,-79.38157640000001,Indigospirit,Bookstore,43.64834987590252,-79.38034747310336
M5K,43.6471768,-79.38157640000001,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
M5K,43.6471768,-79.38157640000001,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
M5K,43.6471768,-79.38157640000001,Kellys Landing,Restaurant,43.64500578241027,-79.3826604817129
M5K,43.6471768,-79.38157640000001,Soup Nutsy,Soup Place,43.647857591711336,-79.38053285911379
M5K,43.6471768,-79.38157640000001,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
M5K,43.6471768,-79.38157640000001,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
M5K,43.6471768,-79.38157640000001,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
M5K,43.6471768,-79.38157640000001,Brookfield Place,Shopping Mall,43.646790641203026,-79.37876938530562
M5K,43.6471768,-79.38157640000001,The National Club,Wine Bar,43.64934259283233,-79.3805735731846
M5K,43.6471768,-79.38157640000001,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
M5K,43.6471768,-79.38157640000001,Marché Mövenpick,Restaurant,43.64723237089591,-79.37759119081164
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.647192603955325,-79.38095685671752
M5K,43.6471768,-79.38157640000001,Balzac's Coffee,Coffee Shop,43.644372584148364,-79.38306470027423
M5K,43.6471768,-79.38157640000001,McCafé,Café,43.644490691919735,-79.38110912246584
M5K,43.6471768,-79.38157640000001,Dineen Coffee,Café,43.650497,-79.378765
M5K,43.6471768,-79.38157640000001,Tim Hortons,Coffee Shop,43.6470614299643,-79.3826620280743
M5K,43.6471768,-79.38157640000001,Café Plenty,Café,43.6491179354577,-79.37831288380438
M5K,43.6471768,-79.38157640000001,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
M5K,43.6471768,-79.38157640000001,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
M5K,43.6471768,-79.38157640000001,Toronto PATH System,General Travel,43.64990340698978,-79.3830527039004
M5K,43.6471768,-79.38157640000001,Loose Moose Tap & Grill,Sports Bar,43.64528061938072,-79.38396600831251
M5K,43.6471768,-79.38157640000001,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
M5K,43.6471768,-79.38157640000001,Soho House Toronto,Speakeasy,43.64873430659662,-79.38654117564838
M5K,43.6471768,-79.38157640000001,Amano Pasta,Italian Restaurant,43.64491852117436,-79.38235777637108
M5K,43.6471768,-79.38157640000001,Jack Astor's Bar & Grill,American Restaurant,43.645315,-79.383837
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.64602439596348,-79.37960251266739
M5K,43.6471768,-79.38157640000001,Boxcar Social Temperance,Bar,43.65055725249405,-79.38195634640063
M5K,43.6471768,-79.38157640000001,The Adelaide Hotel Toronto,Hotel,43.6498312,-79.3801639
M5K,43.6471768,-79.38157640000001,Piper's Gastropub,Cocktail Bar,43.645468111144694,-79.38177905581458
M5K,43.6471768,-79.38157640000001,Forno Cultura,Bakery,43.648532894220665,-79.38253494049307
M5K,43.6471768,-79.38157640000001,Bosk at Shangri-La,Asian Restaurant,43.649022736761516,-79.38582635521233
M5K,43.6471768,-79.38157640000001,Shangri-La Toronto,Hotel,43.64912919417502,-79.3865566853963
M5K,43.6471768,-79.38157640000001,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
M5K,43.6471768,-79.38157640000001,deKEFIR,Ice Cream Shop,43.65043319523819,-79.37939324949957
M5K,43.6471768,-79.38157640000001,One King West Hotel & Residence,Hotel,43.648947108832736,-79.37796622050357
M5K,43.6471768,-79.38157640000001,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
M5K,43.6471768,-79.38157640000001,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.64510181136508,-79.38360972232998
M5K,43.6471768,-79.38157640000001,Real Sports Apparel,Sporting Goods Shop,43.64285984835777,-79.38018363195047
M5K,43.6471768,-79.38157640000001,iQ Food Co,Salad Place,43.642851,-79.382081
M5K,43.6471768,-79.38157640000001,Royal Alexandra Theatre,Theater,43.6470880873779,-79.38744381256471
M5K,43.6471768,-79.38157640000001,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
M5K,43.6471768,-79.38157640000001,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
M5K,43.6471768,-79.38157640000001,The Ritz-Carlton Toronto,Hotel,43.645330157595886,-79.38708901405334
M5K,43.6471768,-79.38157640000001,TELUS Store,Office,43.64331243103257,-79.38099939294844
M5K,43.6471768,-79.38157640000001,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
M5K,43.6471768,-79.38157640000001,Le Germain Hotel Toronto Maple Leaf Square,Hotel,43.64312502979691,-79.38091770864038
M5K,43.6471768,-79.38157640000001,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
M5K,43.6471768,-79.38157640000001,GoodLife Fitness,Gym,43.65113563166627,-79.37879687835455
M5K,43.6471768,-79.38157640000001,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
M5K,43.6471768,-79.38157640000001,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
M5K,43.6471768,-79.38157640000001,Momofuku Noodle Bar,Noodle House,43.6493658716176,-79.38621652451032
M5K,43.6471768,-79.38157640000001,Tim Hortons,Coffee Shop,43.646255967524645,-79.37957346439356
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.644580752794965,-79.38167197782931
M5K,43.6471768,-79.38157640000001,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
M5K,43.6471768,-79.38157640000001,The Burger's Priest,Burger Joint,43.648476440165176,-79.38737257506915
M5K,43.6471768,-79.38157640000001,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
M5K,43.6471768,-79.38157640000001,Maple Leaf Square,Plaza,43.64292522840183,-79.38089182467687
M5K,43.6471768,-79.38157640000001,Spa My Blend by Clarins,Spa,43.645359,-79.387128
M5K,43.6471768,-79.38157640000001,Fune Japanese Restaurant,Japanese Restaurant,43.64851365544565,-79.38645657820041
M5K,43.6471768,-79.38157640000001,Sony Centre for the Performing Arts,Concert Hall,43.646292124205594,-79.37602179505662
M5K,43.6471768,-79.38157640000001,Scaddabush,Italian Restaurant,43.6447367776608,-79.38535477982775
M5K,43.6471768,-79.38157640000001,TOCA,Italian Restaurant,43.64543117726125,-79.38705858895491
M5K,43.6471768,-79.38157640000001,Starbucks,Coffee Shop,43.649385825065345,-79.37809348357672
M5K,43.6471768,-79.38157640000001,Air Canada Club,Lounge,43.643224100030416,-79.37915938219528
M5K,43.6471768,-79.38157640000001,InterContinental Toronto Centre,Hotel,43.6441772,-79.3854425
M5K,43.6471768,-79.38157640000001,M Square Coffee Co,Coffee Shop,43.65121797253777,-79.38355459932247
M5L,43.6481985,-79.37981690000002,Canoe,Restaurant,43.647452066183476,-79.38132001815676
M5L,43.6481985,-79.37981690000002,Equinox Bay Street,Gym,43.64809974034856,-79.37998869411526
M5L,43.6481985,-79.37981690000002,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
M5L,43.6481985,-79.37981690000002,Adelaide Club Toronto,Gym / Fitness Center,43.64927944291712,-79.38192123284551
M5L,43.6481985,-79.37981690000002,Maman,Café,43.64830873804684,-79.38225333898805
M5L,43.6481985,-79.37981690000002,Brick Street Bakery,Bakery,43.6488151631615,-79.38060468610949
M5L,43.6481985,-79.37981690000002,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681
M5L,43.6481985,-79.37981690000002,Walrus Pub & Beer Hall,Pub,43.64737470920577,-79.37951515363918
M5L,43.6481985,-79.37981690000002,King Taps,Gastropub,43.648475974183,-79.38205778358744
M5L,43.6481985,-79.37981690000002,Ki Modern Japanese + Bar,Japanese Restaurant,43.64710349021134,-79.37938978621831
M5L,43.6481985,-79.37981690000002,Cactus Club Cafe,American Restaurant,43.6495520142626,-79.38167072512041
M5L,43.6481985,-79.37981690000002,Design Exchange,Art Gallery,43.64797219581623,-79.38010382588462
M5L,43.6481985,-79.37981690000002,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
M5L,43.6481985,-79.37981690000002,Movenpick Cafe,Café,43.647686808930885,-79.3772953884033
M5L,43.6481985,-79.37981690000002,Pilot Coffee Roasters,Coffee Shop,43.648835391245896,-79.3809358125033
M5L,43.6481985,-79.37981690000002,Dineen Coffee,Café,43.650497,-79.378765
M5L,43.6481985,-79.37981690000002,Olly Fresco's,Deli / Bodega,43.646912231909276,-79.37959661696463
M5L,43.6481985,-79.37981690000002,Dineen @CommerceCourt,Coffee Shop,43.648250543365556,-79.38012728220869
M5L,43.6481985,-79.37981690000002,Café Plenty,Café,43.6491179354577,-79.37831288380438
M5L,43.6481985,-79.37981690000002,DAVIDsTEA,Tea Room,43.646657736285796,-79.37764102856944
M5L,43.6481985,-79.37981690000002,Pumpernickel's Deli,Deli / Bodega,43.64883150054619,-79.38197006345457
M5L,43.6481985,-79.37981690000002,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
M5L,43.6481985,-79.37981690000002,Marché Mövenpick,Restaurant,43.64723237089591,-79.37759119081164
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.646957445443654,-79.37826461143065
M5L,43.6481985,-79.37981690000002,deKEFIR,Ice Cream Shop,43.65043319523819,-79.37939324949957
M5L,43.6481985,-79.37981690000002,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
M5L,43.6481985,-79.37981690000002,One King West Hotel & Residence,Hotel,43.648947108832736,-79.37796622050357
M5L,43.6481985,-79.37981690000002,Bymark,Restaurant,43.647217284018005,-79.38125188166379
M5L,43.6481985,-79.37981690000002,John & Sons Oyster House,Seafood Restaurant,43.65065642537144,-79.38161285228475
M5L,43.6481985,-79.37981690000002,The Adelaide Hotel Toronto,Hotel,43.6498312,-79.3801639
M5L,43.6481985,-79.37981690000002,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
M5L,43.6481985,-79.37981690000002,Hy's Steakhouse,Steakhouse,43.649504756476944,-79.38291850488223
M5L,43.6481985,-79.37981690000002,The Fairmont Royal York,Hotel,43.64544914616651,-79.3815076529019
M5L,43.6481985,-79.37981690000002,GoodLife Fitness,Gym,43.65113563166627,-79.37879687835455
M5L,43.6481985,-79.37981690000002,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
M5L,43.6481985,-79.37981690000002,The National Club,Wine Bar,43.64934259283233,-79.3805735731846
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.649385825065345,-79.37809348357672
M5L,43.6481985,-79.37981690000002,Pilot Coffee Roasters,Coffee Shop,43.64501814464698,-79.3804150931199
M5L,43.6481985,-79.37981690000002,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
M5L,43.6481985,-79.37981690000002,iQ Food Co. (First Canadian Place),Salad Place,43.64835708519922,-79.38219241858727
M5L,43.6481985,-79.37981690000002,Reds Wine Tavern,Gastropub,43.64957038171473,-79.38212873483711
M5L,43.6481985,-79.37981690000002,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,43.64854659465186,-79.38162406470161
M5L,43.6481985,-79.37981690000002,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
M5L,43.6481985,-79.37981690000002,Brookfield Place,Shopping Mall,43.646790641203026,-79.37876938530562
M5L,43.6481985,-79.37981690000002,Indigospirit,Bookstore,43.64834987590252,-79.38034747310336
M5L,43.6481985,-79.37981690000002,Boxcar Social Temperance,Bar,43.65055725249405,-79.38195634640063
M5L,43.6481985,-79.37981690000002,The Omni King Edward Hotel,Hotel,43.64919051601911,-79.37600612640387
M5L,43.6481985,-79.37981690000002,Petit Four Bakery,Sandwich Place,43.647743692587085,-79.37958814250598
M5L,43.6481985,-79.37981690000002,Sam James Coffee Bar (SJCB),Café,43.64788137014028,-79.38433152836829
M5L,43.6481985,-79.37981690000002,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
M5L,43.6481985,-79.37981690000002,Soup Nutsy,Soup Place,43.647857591711336,-79.38053285911379
M5L,43.6481985,-79.37981690000002,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
M5L,43.6481985,-79.37981690000002,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
M5L,43.6481985,-79.37981690000002,The Keg Steakhouse & Bar,Steakhouse,43.649937252985254,-79.38419604942506
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.650420650855466,-79.37820212176874
M5L,43.6481985,-79.37981690000002,Buster's Sea Cove,Seafood Restaurant,43.64777410584289,-79.37918080262172
M5L,43.6481985,-79.37981690000002,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.647192603955325,-79.38095685671752
M5L,43.6481985,-79.37981690000002,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
M5L,43.6481985,-79.37981690000002,Ruby Thai (First Canadian Place),Thai Restaurant,43.64909140219368,-79.38159990145141
M5L,43.6481985,-79.37981690000002,Toronto PATH System,General Travel,43.64990340698978,-79.3830527039004
M5L,43.6481985,-79.37981690000002,John & Sons Oyster House,Seafood Restaurant,43.65060229830571,-79.38155510682869
M5L,43.6481985,-79.37981690000002,iQ Food Co,Fast Food Restaurant,43.64748168603231,-79.37910417362639
M5L,43.6481985,-79.37981690000002,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
M5L,43.6481985,-79.37981690000002,Earls Kitchen & Bar,Bar,43.647945662980305,-79.3837058277153
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.646935797838935,-79.38442766632808
M5L,43.6481985,-79.37981690000002,Sony Centre for the Performing Arts,Concert Hall,43.646292124205594,-79.37602179505662
M5L,43.6481985,-79.37981690000002,The Keg Steakhouse + Bar,Steakhouse,43.64667637593993,-79.37482154865866
M5L,43.6481985,-79.37981690000002,Toronto Athletic Club,Gym,43.647359553534905,-79.3811766566002
M5L,43.6481985,-79.37981690000002,Berczy Park,Park,43.64804835388851,-79.3751722909452
M5L,43.6481985,-79.37981690000002,Terroni,Italian Restaurant,43.650927,-79.375602
M5L,43.6481985,-79.37981690000002,Five Guys,Burger Joint,43.648952917114954,-79.38148110862167
M5L,43.6481985,-79.37981690000002,Starbucks,Coffee Shop,43.649743251720665,-79.3794307872276
